id,coordinate,address,typeSummary,iconName,location_name,price,formatted_price,price_per_area,fee,sale_date,asked_price,rooms,living_space,supplemental_area,url,land_area,formatted_price_change_percentage,broker_logo_url
1191443,"[59.33745871871036,18.027157946115747]",Gjutargatan 12,Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 2 620 000 kr</span>,Slutpris 2 620 000 kr,87 333 kr/m²,1 757 kr/mån,Såld 2020-05-25,Begärt pris 2 395 000 kr,1 rum,30 m²,null,/salda/lagenhet-1rum-fridhemsplan-stockholms-kommun-gjutargatan-12-1191443,null,+9 %,https://bilder.hemnet.se/images/broker_logo_2/00/9d/009dcc234822d495abe7f49ba2829022.png
1191541,"[59.325741961998766,18.013542733461467]","Wivalliusgatan 17, 1 tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 3 300 000 kr</span>,Slutpris 3 300 000 kr,78 571 kr/m²,2 431 kr/mån,Såld 2020-05-25,Begärt pris 2 995 000 kr,1 rum,42 m²,null,"/salda/lagenhet-1rum-marieberg-stockholms-kommun-wivalliusgatan-17,-1-tr-1191541",null,+10 %,https://bilder.hemnet.se/images/broker_logo_2/00/9d/009dcc234822d495abe7f49ba2829022.png
1191605,"[59.33677473971412,18.014415069368553]","Warfvinges väg 18, 8tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 6 700 000 kr</span>,Slutpris 6 700 000 kr,76 136 kr/m²,4 981 kr/mån,Såld 2020-05-26,Begärt pris 6 495 000 kr,4 rum,88 m²,null,"/salda/lagenhet-4rum-hornsbergs-strand-stockholms-kommun-warfvinges-vag-18,-8tr-1191605",null,+3 %,https://bilder.hemnet.se/images/broker_logo_2/e4/ff/e4ffcd6032e3cdf7190836c5985c34ee.png
1191659,"[59.32922639286582,18.02797266178763]","Karlsviksgatan 2, 2tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 7 495 000 kr</span>,Slutpris 7 495 000 kr,87 151 kr/m²,3 530 kr/mån,Såld 2020-05-26,Begärt pris 7 495 000 kr,3 rum,86 m²,null,"/salda/lagenhet-3rum-kungsholmen-stockholms-kommun-karlsviksgatan-2,-2tr-1191659",null,,https://bilder.hemnet.se/images/broker_logo_2/d0/d1/d0d15b52be14775108dc9a3b1f65a37d.jpg
1191745,"[59.3386093340005,18.003460683437694]",Lars Forssells gata 30,Bostadsrättslägenhet,bostadsratt,"Kristineberg, Stockholm",<span class='sold-for'>Slutpris 3 700 000 kr</span>,Slutpris 3 700 000 kr,75 510 kr/m²,2 673 kr/mån,Såld 2020-05-26,Begärt pris 3 495 000 kr,2 rum,49 m²,null,/salda/lagenhet-2rum-kungsholmen-hornsbergs-strand-stockholms-kommun-lars-forssells-gata-30-1191745,null,+6 %,https://bilder.hemnet.se/images/broker_logo_2/1a/c9/1ac955cdb68c0a7310c2edce458ced05.png
1191835,"[59.32872845971848,18.0169023614745]",Rålambsvägen 12A,Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 4 450 000 kr</span>,Slutpris 4 450 000 kr,65 441 kr/m²,3 861 kr/mån,Såld 2020-05-26,Begärt pris 4 450 000 kr,2 rum,68 m²,null,/salda/lagenhet-2rum-kungsholmen-stockholms-kommun-ralambsvagen-12a-1191835,null,,https://bilder.hemnet.se/images/broker_logo_2/e2/b5/e2b54e2572a76c90b88202121905077e.png
1191843,"[59.3309801017495,18.005020295103673]","Adlerbethsgatan 17, 2tr",Bostadsrättslägenhet,bostadsratt,"Fredhäll, Stockholm",<span class='sold-for'>Slutpris 3 400 000 kr</span>,Slutpris 3 400 000 kr,79 070 kr/m²,2 329 kr/mån,Såld 2020-05-26,Begärt pris 3 295 000 kr,2 rum,43 m²,null,"/salda/lagenhet-2rum-kungsholmen-fredhall-stockholms-kommun-adlerbethsgatan-17,-2tr-1191843",null,+3 %,https://bilder.hemnet.se/images/broker_logo_2/73/c6/73c63376473b74a25e13711a82fcae60.png
1191928,"[59.32784092248168,18.01059863093178]","Stagneliusvägen 26, ACCEPTERAT PRIS",Bostadsrättslägenhet,bostadsratt,"Fredhäll, Stockholm",<span class='sold-for'>Slutpris 2 900 000 kr</span>,Slutpris 2 900 000 kr,82 857 kr/m²,2 443 kr/mån,Såld 2020-05-26,Begärt pris 2 900 000 kr,2 rum,35 m²,null,"/salda/lagenhet-2rum-kungsholmen-fredhall-stockholms-kommun-stagneliusvagen-26,-accepterat-pris-1191928",null,,https://bilder.hemnet.se/images/broker_logo_2/09/8d/098d01e00641ae617706acaf23bb6915.png
1192004,"[59.3302543862495,18.040163468660307]",Bergsgatan 31,Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 12 250 000 kr</span>,Slutpris 12 250 000 kr,125 000 kr/m²,4 298 kr/mån,Såld 2020-05-26,Begärt pris 12 250 000 kr,"4,5 rum",98 m²,null,"/salda/lagenhet-4,5rum-nedre-kungsholmen-stockholms-kommun-bergsgatan-31-1192004",null,,https://bilder.hemnet.se/images/broker_logo_2/9f/e9/9fe95faec28ec68412af10f0c2add49e.png
1192228,"[59.33123823881868,18.003178944468335]",Frödingsvägen 2,Bostadsrättslägenhet,bostadsratt,"Fredhäll, Stockholm",<span class='sold-for'>Slutpris 2 900 000 kr</span>,Slutpris 2 900 000 kr,82 857 kr/m²,1 663 kr/mån,Såld 2020-05-27,Begärt pris 2 695 000 kr,"1,5 rum",35 m²,null,"/salda/lagenhet-1,5rum-kungsholmen-fredhall-stockholms-kommun-frodingsvagen-2-1192228",null,+8 %,https://bilder.hemnet.se/images/broker_logo_2/63/7c/637c17c40a250ef71084ac34e860d757.jpg
1192246,"[59.328637993116445,18.041654411218307]",Garvargatan 22,Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 2 890 000 kr</span>,Slutpris 2 890 000 kr,85 000 kr/m²,1 433 kr/mån,Såld 2020-05-27,Begärt pris 2 890 000 kr,1 rum,34 m²,null,/salda/lagenhet-1rum-nedre-kungsholmen-stockholms-kommun-garvargatan-22-1192246,null,,https://bilder.hemnet.se/images/broker_logo_2/b6/56/b656d8b9f26d099a415a7546b5d620a2.png
1192265,"[59.337485981078544,18.02907766730116]","Industrigatan 14, 4tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 3 760 000 kr</span>,Slutpris 3 760 000 kr,91 707 kr/m²,2 783 kr/mån,Såld 2020-05-26,Begärt pris 3 395 000 kr,2 rum,41 m²,null,"/salda/lagenhet-2rum-kungsholmen-stockholms-kommun-industrigatan-14,-4tr-1192265",null,+11 %,https://bilder.hemnet.se/images/broker_logo_2/82/25/8225c7d0596e9ce0b5fdccc669703063.jpg
1192293,"[59.331475220506846,18.02864774799782]","Hantverkargatan 87, 4 tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 6 600 000 kr</span>,Slutpris 6 600 000 kr,95 652 kr/m²,3 779 kr/mån,Såld 2020-05-27,Begärt pris 5 650 000 kr,3 rum,69 m²,null,"/salda/lagenhet-3rum-kungsholmen-nedre-kungsholmen-stockholms-kommun-hantverkargatan-87,-4-tr-1192293",null,+17 %,https://bilder.hemnet.se/images/broker_logo_2/f8/ce/f8ce703998adb48113f2d029952181ab.png
1192295,"[59.33113611578669,18.023130543592803]",Lilla Västerbron 14,Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 3 500 000 kr</span>,Slutpris 3 500 000 kr,83 333 kr/m²,2 337 kr/mån,Såld 2020-05-27,Begärt pris 3 295 000 kr,2 rum,42 m²,null,/salda/lagenhet-2rum-kungsholmen-stockholms-kommun-lilla-vasterbron-14-1192295,null,+6 %,https://bilder.hemnet.se/images/broker_logo_2/c7/71/c7718ab629a34482394955e940d39e08.png
1192370,"[59.33706610875284,18.029743843454053]","Industrigatan 10, 3 tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 3 320 000 kr</span>,Slutpris 3 320 000 kr,100 606 kr/m²,2 037 kr/mån,Såld 2020-05-27,Begärt pris 2 995 000 kr,1 rum,33 m²,null,"/salda/lagenhet-1rum-kungsholmen-kungsholms-strand-stockholms-kommun-industrigatan-10,-3-tr-1192370",null,+11 %,https://bilder.hemnet.se/images/broker_logo_2/b6/56/b656d8b9f26d099a415a7546b5d620a2.png
1192660,"[59.33728984182861,18.030942296345835]",Kungsholms Strand 139 vån 2,Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 3 500 000 kr</span>,Slutpris 3 500 000 kr,94 595 kr/m²,1 944 kr/mån,Såld 2020-05-27,Begärt pris 3 295 000 kr,2 rum,37 m²,null,/salda/lagenhet-2rum-kungsholmen-kungsholms-strand-stockholms-kommun-kungsholms-strand-139-van-2-1192660,null,+6 %,https://bilder.hemnet.se/images/broker_logo_2/09/8d/098d01e00641ae617706acaf23bb6915.png
1192699,"[59.337810502444924,18.026714339811907]",Svarvargatan 17,Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 2 975 000 kr</span>,Slutpris 2 975 000 kr,78 289 kr/m²,1 885 kr/mån,Såld 2020-05-27,Begärt pris 2 995 000 kr,1 rum,38 m²,null,/salda/lagenhet-1rum-kungsholmen-stockholms-kommun-svarvargatan-17-1192699,null,-1 %,https://bilder.hemnet.se/images/broker_logo_2/82/25/8225c7d0596e9ce0b5fdccc669703063.jpg
1192711,"[59.33723642602448,18.031306918810383]","Kungsholms strand 137, 3 tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 4 250 000 kr</span>,Slutpris 4 250 000 kr,92 391 kr/m²,2 253 kr/mån,Såld 2020-05-27,Begärt pris 3 750 000 kr,2 rum,46 m²,null,"/salda/lagenhet-2rum-kungsholmen-kungsholms-strand-stockholms-kommun-kungsholms-strand-137,-3-tr-1192711",null,+13 %,https://bilder.hemnet.se/images/broker_logo_2/f8/ce/f8ce703998adb48113f2d029952181ab.png
1192726,"[59.33311321748478,18.03355988661761]",Sankt Göransgatan 62,Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 6 600 000 kr</span>,Slutpris 6 600 000 kr,104 762 kr/m²,2 961 kr/mån,Såld 2020-05-27,Begärt pris 5 495 000 kr,2 rum,63 m²,null,/salda/lagenhet-2rum-kungsholmen-stockholms-kommun-sankt-goransgatan-62-1192726,null,+20 %,https://bilder.hemnet.se/images/broker_logo_2/35/43/35437e7212e2f4a701f2e25228204249.png
1192780,"[59.33065956717465,18.00411266405896]","Ernst Ahlgrens väg 6, 2 tr - Accepterat pris",Bostadsrättslägenhet,bostadsratt,"Fredhäll, Stockholm",<span class='sold-for'>Slutpris 3 415 000 kr</span>,Slutpris 3 415 000 kr,83 293 kr/m²,2 195 kr/mån,Såld 2020-05-27,Begärt pris 3 450 000 kr,2 rum,41 m²,0 m² biarea,"/salda/lagenhet-2rum-fredhall-stockholms-kommun-ernst-ahlgrens-vag-6,-2-tr-1192780",null,-1 %,https://bilder.hemnet.se/images/broker_logo_2/5e/ca/5eca5def728722e3daa77197c2d21350.png
1192788,"[59.334497323765845,18.028529996283872]","Arbetargatan 28A, 1 tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 3 050 000 kr</span>,Slutpris 3 050 000 kr,84 722 kr/m²,1 343 kr/mån,Såld 2020-05-27,Begärt pris 2 995 000 kr,1 rum,36 m²,null,"/salda/lagenhet-1rum-kungsholmen-stockholms-kommun-arbetargatan-28a,-1-tr-1192788",null,+2 %,https://bilder.hemnet.se/images/broker_logo_2/8c/23/8c239b600e72beaa3a82d1778b7217cf.png
1193003,"[59.32630970176854,18.012696254411964]",Gjörwellsgatan 49,Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 3 400 000 kr</span>,Slutpris 3 400 000 kr,74 725 kr/m²,3 285 kr/mån,Såld 2020-05-27,Begärt pris 3 250 000 kr,2 rum,"45,5 m²",null,/salda/lagenhet-2rum-marieberg-stockholms-kommun-gjorwellsgatan-49-1193003,null,+5 %,https://bilder.hemnet.se/images/broker_logo_2/45/12/4512f7eb77c66e721ba9d52777e74d52.png
1193195,"[59.331781284119174,18.04365909822909]","Kungsholmsgatan 28, 3 tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 7 600 000 kr</span>,Slutpris 7 600 000 kr,92 683 kr/m²,3 722 kr/mån,Såld 2020-05-28,Begärt pris 7 495 000 kr,3 rum,82 m²,null,"/salda/lagenhet-3rum-kungsholmen-stockholms-kommun-kungsholmsgatan-28,-3-tr-1193195",null,+1 %,https://bilder.hemnet.se/images/broker_logo_2/45/12/4512f7eb77c66e721ba9d52777e74d52.png
1193319,"[59.338190407509295,18.02312458413698]","Igeldammsgatan 34, 3 tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 3 350 000 kr</span>,Slutpris 3 350 000 kr,79 762 kr/m²,2 070 kr/mån,Såld 2020-05-28,Begärt pris 2 990 000 kr,1 rum,42 m²,null,"/salda/lagenhet-1rum-kungsholmen-stockholms-kommun-igeldammsgatan-34,-3-tr-1193319",null,+12 %,https://bilder.hemnet.se/images/broker_logo_2/24/b7/24b73737a26c5c000ce6408feb76db15.png
1193352,"[59.328185184074215,18.012809634180115]",Wennerbergsgatan 2,Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 2 675 000 kr</span>,Slutpris 2 675 000 kr,63 690 kr/m²,2 642 kr/mån,Såld 2020-05-28,Begärt pris 2 650 000 kr,2 rum,42 m²,null,/salda/lagenhet-2rum-kungsholmen-stockholms-kommun-wennerbergsgatan-2-1193352,null,+1 %,https://bilder.hemnet.se/images/broker_logo_2/ec/92/ec92573d800c8d9c0cf06ed9971e790c.png
1193382,"[59.33918959312857,18.00479605896069]",Lindhagensgatan 145,Bostadsrättslägenhet,bostadsratt,"Kristineberg, Stockholm",<span class='sold-for'>Slutpris 6 600 000 kr</span>,Slutpris 6 600 000 kr,74 157 kr/m²,4 253 kr/mån,Såld 2020-05-28,Begärt pris 6 495 000 kr,4 rum,89 m²,null,/salda/lagenhet-4rum-kungsholmen-hornsbergs-strand-stockholms-kommun-lindhagensgatan-145-1193382,null,+2 %,https://bilder.hemnet.se/images/broker_logo_2/70/88/7088fe6ff6a4c2413ceb8481b3a51c7b.png
1193822,"[59.33473092941823,18.026598489557]",Arbetargatan 23 B,Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 5 350 000 kr</span>,Slutpris 5 350 000 kr,79 851 kr/m²,3 370 kr/mån,Såld 2020-05-28,Begärt pris 5 495 000 kr,3 rum,67 m²,null,/salda/lagenhet-3rum-fridhemsplan-stockholms-kommun-arbetargatan-23-b-1193822,null,-3 %,https://bilder.hemnet.se/images/broker_logo_2/00/9d/009dcc234822d495abe7f49ba2829022.png
1194160,"[59.32915431266889,18.034930127553043]","Jaktvarvsplan 3, Accepterat pris",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 3 660 000 kr</span>,Slutpris 3 660 000 kr,98 919 kr/m²,2 001 kr/mån,Såld 2020-05-29,Begärt pris 3 660 000 kr,2 rum,37 m²,null,"/salda/lagenhet-2rum-kungsholmen-norr-malarstrand-stockholms-kommun-jaktvarvsplan-3,-accepterat-pris-1194160",null,,https://bilder.hemnet.se/images/broker_logo_2/73/c6/73c63376473b74a25e13711a82fcae60.png
1194202,"[59.33463288544667,18.01726794971352]","Ulriksborgsgatan 7, 5 tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 6 400 000 kr</span>,Slutpris 6 400 000 kr,83 117 kr/m²,4 192 kr/mån,Såld 2020-05-29,Begärt pris 6 495 000 kr,3 rum,77 m²,null,"/salda/lagenhet-3rum-kungsholmen-stockholms-kommun-ulriksborgsgatan-7,-5-tr-1194202",null,-1 %,https://bilder.hemnet.se/images/broker_logo_2/d0/d1/d0d15b52be14775108dc9a3b1f65a37d.jpg
1194237,"[59.32939612758784,18.038433682334716]",John Ericssonsgatan 18,Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 4 100 000 kr</span>,Slutpris 4 100 000 kr,83 673 kr/m²,2 433 kr/mån,Såld 2020-05-29,Begärt pris 4 100 000 kr,2 rum,49 m²,null,/salda/lagenhet-2rum-kungsholmen-norr-malarstrand-stockholms-kommun-john-ericssonsgatan-18-1194237,null,,https://bilder.hemnet.se/images/broker_logo_2/70/20/7020aafa6771b71d9a321b629ddbd01c.png
1194363,"[59.32753924473977,18.04598752126985]",Kungsholms Hamnplan 5,Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 6 500 000 kr</span>,Slutpris 6 500 000 kr,100 000 kr/m²,2 860 kr/mån,Såld 2020-05-29,Begärt pris 5 895 000 kr,2 rum,65 m²,null,/salda/lagenhet-2rum-kungsholmen-stockholms-kommun-kungsholms-hamnplan-5-1194363,null,+10 %,https://bilder.hemnet.se/images/broker_logo_2/a7/fa/a7fa9a4ae14a0a1e3dfcaed2a442a009.png
1194393,"[59.33950299452258,18.014956034127792]","Hornsbergs strand 15B, 5 tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 4 425 000 kr</span>,Slutpris 4 425 000 kr,81 193 kr/m²,2 650 kr/mån,Såld 2020-05-29,Begärt pris 4 295 000 kr,2 rum,"54,5 m²",null,"/salda/lagenhet-2rum-kungsholmen-stockholms-kommun-hornsbergs-strand-15b,-5-tr-1194393",null,+3 %,https://bilder.hemnet.se/images/broker_logo_2/6d/b7/6db7ae1ac6c88bf6ac19132d9c93fc93.png
1194530,"[59.329258253921026,18.04549081555997]",Pipersgatan 6,Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 9 200 000 kr</span>,Slutpris 9 200 000 kr,87 619 kr/m²,3 271 kr/mån,Såld 2020-05-29,Begärt pris 8 995 000 kr,3 rum,105 m²,null,/salda/lagenhet-3rum-kungsholmen-nedre-stockholms-kommun-pipersgatan-6-1194530,null,+2 %,https://bilder.hemnet.se/images/broker_logo_2/b6/56/b656d8b9f26d099a415a7546b5d620a2.png
1194545,"[59.33494561970643,18.03089161585504]","Fridhemsgatan 41, 1tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 3 310 000 kr</span>,Slutpris 3 310 000 kr,91 944 kr/m²,863 kr/mån,Såld 2020-05-29,Begärt pris 2 995 000 kr,1 rum,36 m²,null,"/salda/lagenhet-1rum-kungsholmen-stockholms-kommun-fridhemsgatan-41,-1tr-1194545",null,+11 %,https://bilder.hemnet.se/images/broker_logo_2/e2/b5/e2b54e2572a76c90b88202121905077e.png
1194563,"[59.33157805005888,18.04773866195719]",Kungsgatan 86,Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 6 950 000 kr</span>,Slutpris 6 950 000 kr,102 206 kr/m²,3 511 kr/mån,Såld 2020-05-29,Begärt pris 6 475 000 kr,2 rum,68 m²,null,/salda/lagenhet-2rum-radhuset-stockholms-kommun-kungsgatan-86-1194563,null,+7 %,https://bilder.hemnet.se/images/broker_logo_2/9f/e9/9fe95faec28ec68412af10f0c2add49e.png
1194594,"[59.33729976551749,18.025490357120376]","Svarvargatan 7, 4 tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 12 150 000 kr</span>,Slutpris 12 150 000 kr,74 085 kr/m²,7 674 kr/mån,Såld 2020-05-29,Begärt pris 12 590 000 kr,5 rum,164 m²,null,"/salda/lagenhet-5rum-kungsholmen-stockholms-kommun-svarvargatan-7,-4-tr-1194594",null,-3 %,https://bilder.hemnet.se/images/broker_logo_2/8d/31/8d31f5e30a0c52d9487f5e45af435ce2.png
1194893,"[59.328754905427914,18.016148542056207]","Rålambsvägen 16A, 3 tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 4 225 000 kr</span>,Slutpris 4 225 000 kr,68 145 kr/m²,3 574 kr/mån,Såld 2020-05-29,Begärt pris 4 225 000 kr,2 rum,62 m²,null,"/salda/lagenhet-2rum-kungsholmen-stockholms-kommun-ralambsvagen-16a,-3-tr-1194893",null,,https://bilder.hemnet.se/images/broker_logo_2/e2/b5/e2b54e2572a76c90b88202121905077e.png
1194967,"[59.33380325939957,18.034412909943633]",Kronobergsgatan 6,Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 3 305 000 kr</span>,Slutpris 3 305 000 kr,89 324 kr/m²,1 230 kr/mån,Såld 2020-05-30,Begärt pris 2 995 000 kr,1 rum,37 m²,null,/salda/lagenhet-1rum-kungsholmen-stockholms-kommun-kronobergsgatan-6-1194967,null,+10 %,https://bilder.hemnet.se/images/broker_logo_2/f8/ce/f8ce703998adb48113f2d029952181ab.png
1195025,"[59.333537095593165,18.000128274564833]","Ola hanssonsgatan 1, 2tr",Bostadsrättslägenhet,bostadsratt,"Kristineberg, Stockholm",<span class='sold-for'>Slutpris 2 600 000 kr</span>,Slutpris 2 600 000 kr,92 857 kr/m²,1 884 kr/mån,Såld 2020-05-30,Begärt pris 2 295 000 kr,1 rum,28 m²,null,"/salda/lagenhet-1rum-kristineberg-kungsholmen-stockholms-kommun-ola-hanssonsgatan-1,-2tr-1195025",null,+13 %,https://bilder.hemnet.se/images/broker_logo_2/c7/71/c7718ab629a34482394955e940d39e08.png
1195033,"[59.33305283465959,18.042313140522648]","Fleminggatan 33, 2 tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 6 600 000 kr</span>,Slutpris 6 600 000 kr,85 714 kr/m²,2 304 kr/mån,Såld 2020-05-30,Begärt pris 6 600 000 kr,3 rum,77 m²,null,"/salda/lagenhet-3rum-kungsholmen-stockholms-kommun-fleminggatan-33,-2-tr-1195033",null,,https://bilder.hemnet.se/images/broker_logo_2/63/7c/637c17c40a250ef71084ac34e860d757.jpg
