id,coordinate,address,typeSummary,iconName,location_name,price,formatted_price,price_per_area,fee,sale_date,asked_price,rooms,living_space,supplemental_area,url,land_area,formatted_price_change_percentage,broker_logo_url,price_change,floor,location_part,street_id,latitude,longitude
1143419,"[59.3286877849395,18.031811060408078]","Baltzar von Platens gata 4, 2 tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",4750000,Slutpris 4 750 000 kr,110465,2183,2020-02-17,3995000,2,43,0,"/salda/lagenhet-2rum-kungsholmen-norr-malarstrand-stockholms-kommun-baltzar-von-platens-gata-4,-2-tr-1143419",null,+19 %,https://bilder.hemnet.se/images/broker_logo_2/b6/56/b656d8b9f26d099a415a7546b5d620a2.png,19,2,Kungsholmen,baltzarvonplatensgata,59.3286877849395,18.031811060408078
1143448,"[59.33002829681936,18.004988947265783]","Rålambsvägen 46, 2tr",Bostadsrättslägenhet,bostadsratt,"Fredhäll, Stockholm",2825000,Slutpris 2 825 000 kr,108654,1664,2020-02-17,2395000,1,26,0,"/salda/lagenhet-1,5rum-kungsholmen-fredhall-stockholms-kommun-ralambsvagen-46,-2tr-1143448",null,+18 %,https://bilder.hemnet.se/images/broker_logo_2/e2/b5/e2b54e2572a76c90b88202121905077e.png,18,2,Fredhäll,rlambsvgen,59.33002829681936,18.004988947265783
1143534,"[59.32895515844629,18.032292118574095]",Pontonjärgatan 27,Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",6910000,Slutpris 6 910 000 kr,90921,2825,2020-02-17,4975000,2,76,0,"/salda/lagenhet-2,5rum-norr-malarstrand-stockholms-kommun-pontonjargatan-27-1143534",null,+39 %,https://bilder.hemnet.se/images/broker_logo_2/9f/e9/9fe95faec28ec68412af10f0c2add49e.png,39,0,Kungsholmen,pontonjrgatan,59.32895515844629,18.032292118574095
1143541,"[59.329585901788434,18.04838666095569]",Kungsholms Kyrkoplan 3A,Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",5250000,Slutpris 5 250 000 kr,109375,1904,2020-02-17,4750000,2,48,0,/salda/lagenhet-2rum-kungsholmen-kungsklippan-stockholms-kommun-kungsholms-kyrkoplan-3a-1143541,null,+11 %,https://bilder.hemnet.se/images/broker_logo_2/70/88/7088fe6ff6a4c2413ceb8481b3a51c7b.png,11,0,Kungsholmen,kungsholmskyrkoplan,59.329585901788434,18.04838666095569
1143695,"[59.330973943666926,18.047825211562916]","Kungsholmsgatan 15, 5 tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",7360000,Slutpris 7 360 000 kr,103662,3668,2020-02-17,5950000,3,71,0,"/salda/lagenhet-3rum-kungsholmen-stockholms-kommun-kungsholmsgatan-15,-5-tr-1143695",null,+24 %,https://bilder.hemnet.se/images/broker_logo_2/c9/5d/c95d4747f3ed25d9c044a37d6d974aa4.png,24,5,Kungsholmen,kungsholmsgatan,59.330973943666926,18.047825211562916
1143819,"[59.3312726631377,18.027310709897773]","Fridhemsgatan 13, 5tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",3800000,Slutpris 3 800 000 kr,115152,1774,2020-02-18,2995000,2,33,0,"/salda/lagenhet-2rum-kungsholmen-stockholms-kommun-fridhemsgatan-13,-5tr-1143819",null,+27 %,https://bilder.hemnet.se/images/broker_logo_2/09/8d/098d01e00641ae617706acaf23bb6915.png,27,5,Kungsholmen,fridhemsgatan,59.3312726631377,18.027310709897773
1143844,"[59.3359072435068,18.036289241931453]","Inedalsgatan 21, 1 tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",3070000,Slutpris 3 070 000 kr,102333,1594,2020-02-18,2595000,1,30,0,"/salda/lagenhet-1rum-kungsholmen-stockholms-kommun-inedalsgatan-21,-1-tr-1143844",null,+18 %,https://bilder.hemnet.se/images/broker_logo_2/63/7c/637c17c40a250ef71084ac34e860d757.jpg,18,1,Kungsholmen,inedalsgatan,59.3359072435068,18.036289241931453
1143905,"[59.33651182980003,18.026141401191204]",Alströmergatan 49,Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",3200000,Slutpris 3 200 000 kr,103226,1988,2020-02-18,2495000,1,31,0,/salda/lagenhet-1rum-kungsholmen-stockholms-kommun-alstromergatan-49-1143905,null,+28 %,https://bilder.hemnet.se/images/broker_logo_2/ba/93/ba9364cd24051a40edd90b315d84f778.jpg,28,0,Kungsholmen,alstrmergatan,59.33651182980003,18.026141401191204
1143911,"[59.32942938451129,18.028131421098546]","Karlsviksgatan 4, 2 tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",6025000,Slutpris 6 025 000 kr,91288,2748,2020-02-18,5575000,2,66,0,"/salda/lagenhet-2rum-kungsholmen-norr-malarstrand-stockholms-kommun-karlsviksgatan-4,-2-tr-1143911",null,+8 %,https://bilder.hemnet.se/images/broker_logo_2/45/12/4512f7eb77c66e721ba9d52777e74d52.png,8,2,Kungsholmen,karlsviksgatan,59.32942938451129,18.028131421098546
1143929,"[59.334134406523106,17.99877394600497]","Levertinsgatan 3, vån 3",Bostadsrättslägenhet,bostadsratt,"Kristineberg, Stockholm",3000000,Slutpris 3 000 000 kr,66667,3144,2020-02-18,3000000,2,45,0,"/salda/lagenhet-2rum-kungsholmen-kristineberg-stockholms-kommun-levertinsgatan-3,-van-3-1143929",null,,https://bilder.hemnet.se/images/broker_logo_2/b6/56/b656d8b9f26d099a415a7546b5d620a2.png,0,3,Kristineberg,levertinsgatan,59.334134406523106,17.99877394600497
1143975,"[59.33370586793778,18.000213516442205]","Ola Hanssonsgatan 3, 2,5tr",Bostadsrättslägenhet,bostadsratt,"Kristineberg, Stockholm",2650000,Slutpris 2 650 000 kr,101923,1773,2020-02-18,2295000,1,26,0,"/salda/lagenhet-1,5rum-kristineberg-stockholms-kommun-ola-hanssonsgatan-3,-2,5tr-1143975",null,+15 %,https://bilder.hemnet.se/images/broker_logo_2/e2/b5/e2b54e2572a76c90b88202121905077e.png,15,2,Kristineberg,olahanssonsgatan,59.33370586793778,18.000213516442205
1144052,"[59.3342095866399,18.02621790790775]","Sankt Göransgatan 98, vån 4",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",9950000,Slutpris 9 950 000 kr,83613,5384,2020-02-18,8500000,5,119,0,"/salda/lagenhet-5rum-kungsholmen-fridhemsplan-stockholms-kommun-sankt-goransgatan-98,-van-4-1144052",null,+17 %,https://bilder.hemnet.se/images/broker_logo_2/b6/56/b656d8b9f26d099a415a7546b5d620a2.png,17,4,Kungsholmen,sanktgransgatan,59.3342095866399,18.02621790790775
1144068,"[59.32806487391535,18.044645374644023]",Garvargatan 7,Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",5500000,Slutpris 5 500 000 kr,101852,1952,2020-02-18,4695000,2,54,0,/salda/lagenhet-2rum-kungsholmen-stockholms-kommun-garvargatan-7-1144068,null,+17 %,https://bilder.hemnet.se/images/broker_logo_2/e2/b5/e2b54e2572a76c90b88202121905077e.png,17,0,Kungsholmen,garvargatan,59.32806487391535,18.044645374644023
1144070,"[59.33734741867825,18.028080293821777]","Svarvargatan 12, 2 tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",3450000,Slutpris 3 450 000 kr,104545,1999,2020-02-18,2995000,2,33,0,"/salda/lagenhet-2rum-kungsholmen-stockholms-kommun-svarvargatan-12,-2-tr-1144070",null,+15 %,https://bilder.hemnet.se/images/broker_logo_2/8c/23/8c239b600e72beaa3a82d1778b7217cf.png,15,2,Kungsholmen,svarvargatan,59.33734741867825,18.028080293821777
1144210,"[59.33070850652543,18.035719530520748]","Bergsgatan 57, 2tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",15000000,Slutpris 15 000 000 kr,112782,3176,2020-02-18,12900000,4,133,0,"/salda/lagenhet-4rum-kungsholmen-stockholms-kommun-bergsgatan-57,-2tr-1144210",null,+16 %,https://bilder.hemnet.se/images/broker_logo_2/45/12/4512f7eb77c66e721ba9d52777e74d52.png,16,2,Kungsholmen,bergsgatan,59.33070850652543,18.035719530520748
1144226,"[59.334675888047286,18.035528506725502]","Inedalsgatan 9 F, 3 tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",6840000,Slutpris 6 840 000 kr,84444,2949,2020-02-18,5750000,3,81,0,"/salda/lagenhet-3rum-kungsholmen-stockholms-kommun-inedalsgatan-9-f,-3-tr-1144226",null,+19 %,https://bilder.hemnet.se/images/broker_logo_2/45/12/4512f7eb77c66e721ba9d52777e74d52.png,19,3,Kungsholmen,inedalsgatan,59.334675888047286,18.035528506725502
1144230,"[59.32916195602328,18.029197912772545]",Sankt Eriksgatan 4,Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",4550000,Slutpris 4 550 000 kr,89216,3031,2020-02-18,4350000,3,51,0,/salda/lagenhet-3rum-kungsholmen-stockholms-kommun-sankt-eriksgatan-4-1144230,null,+5 %,https://bilder.hemnet.se/images/broker_logo_2/45/12/4512f7eb77c66e721ba9d52777e74d52.png,5,0,Kungsholmen,sankteriksgatan,59.32916195602328,18.029197912772545
1144231,"[59.32870377766396,18.02957914978525]","Norr Mälarstrand 78, 6 tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",13500000,Slutpris 13 500 000 kr,129808,4125,2020-02-18,9975000,4,104,0,"/salda/lagenhet-4rum-kungsholmen-stockholms-kommun-norr-malarstrand-78,-6-tr-1144231",null,+35 %,https://bilder.hemnet.se/images/broker_logo_2/45/12/4512f7eb77c66e721ba9d52777e74d52.png,35,6,Kungsholmen,norrmlarstrand,59.32870377766396,18.02957914978525
1144232,"[59.33732340384519,18.0260201531853]",Alströmergatan 32e,Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",4300000,Slutpris 4 300 000 kr,95556,2091,2020-02-17,,2,45,0,/salda/lagenhet-2rum-kungsholmen-stockholms-kommun-alstromergatan-32e-1144232,null,,https://bilder.hemnet.se/images/broker_logo_2/45/12/4512f7eb77c66e721ba9d52777e74d52.png,0,0,Kungsholmen,alstrmergatan,59.33732340384519,18.0260201531853
1144360,"[59.33729880943683,18.030943095835458]",Kungsholms strand 139,Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",4300000,Slutpris 4 300 000 kr,79630,2575,2020-02-19,3995000,2,54,0,/salda/lagenhet-2rum-kungsholmen-fridhemsplan-stockholms-kommun-kungsholms-strand-139-1144360,null,+8 %,https://bilder.hemnet.se/images/broker_logo_2/70/88/7088fe6ff6a4c2413ceb8481b3a51c7b.png,8,0,Kungsholmen,kungsholmsstrand,59.33729880943683,18.030943095835458
1144441,"[59.3337882723725,18.041605070042092]",Grubbensringen 3,Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",7600000,Slutpris 7 600 000 kr,93827,4424,2020-02-19,6250000,3,81,0,"/salda/lagenhet-3,5rum-kungsholmen-stockholms-kommun-grubbensringen-3-1144441",null,+22 %,https://bilder.hemnet.se/images/broker_logo_2/63/7c/637c17c40a250ef71084ac34e860d757.jpg,22,0,Kungsholmen,grubbensringen,59.3337882723725,18.041605070042092
1144445,"[59.33551559894972,18.03535723291552]",Kronobergsgatan 20,Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",2830000,Slutpris 2 830 000 kr,141500,1371,2020-02-19,2495000,1,20,0,/salda/lagenhet-1rum-kungsholmen-stockholms-kommun-kronobergsgatan-20-1144445,null,+13 %,https://bilder.hemnet.se/images/broker_logo_2/6d/b7/6db7ae1ac6c88bf6ac19132d9c93fc93.png,13,0,Kungsholmen,kronobergsgatan,59.33551559894972,18.03535723291552
1144501,"[59.33386795707604,18.028544290472794]",Sankt Göransgatan 82,Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",5250000,Slutpris 5 250 000 kr,97222,2900,2020-02-19,4900000,2,54,9,/salda/lagenhet-2rum-kungsholmen-stockholms-kommun-sankt-goransgatan-82-1144501,null,+7 %,https://bilder.hemnet.se/images/broker_logo_1/82/25/8225c7d0596e9ce0b5fdccc669703063.jpg,7,0,Kungsholmen,sanktgransgatan,59.33386795707604,18.028544290472794
1144605,"[59.332554516634055,18.030924705428067]","Sankt Eriksgatan 31, 1tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",3710000,Slutpris 3 710 000 kr,97632,0,2020-02-20,2995000,1,38,0,"/salda/lagenhet-1,5rum-kungsholmen-stockholms-kommun-sankt-eriksgatan-31,-1tr-1144605",null,+24 %,https://bilder.hemnet.se/images/broker_logo_1/82/25/8225c7d0596e9ce0b5fdccc669703063.jpg,24,1,Kungsholmen,sankteriksgatan,59.332554516634055,18.030924705428067
1144623,"[59.33233171056075,18.039329132254508]",Kungsholmsgatan 52,Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",3300000,Slutpris 3 300 000 kr,94286,1480,2020-02-19,2895000,1,35,0,/salda/lagenhet-1rum-kungsholmen-stockholms-kommun-kungsholmsgatan-52-1144623,null,+14 %,https://bilder.hemnet.se/images/broker_logo_2/c7/71/c7718ab629a34482394955e940d39e08.png,14,0,Kungsholmen,kungsholmsgatan,59.33233171056075,18.039329132254508
1144641,"[59.33560771570402,17.999572258474977]","Lidnersgatan 12A, 1 tr",Bostadsrättslägenhet,bostadsratt,"Kristineberg, Stockholm",3350000,Slutpris 3 350 000 kr,76136,3222,2020-02-19,2695000,2,44,0,"/salda/lagenhet-2rum-kungsholmen-stockholms-kommun-lidnersgatan-12a,-1-tr-1144641",null,+24 %,https://bilder.hemnet.se/images/broker_logo_2/e2/b5/e2b54e2572a76c90b88202121905077e.png,24,1,Kristineberg,lidnersgatan,59.33560771570402,17.999572258474977
1144649,"[59.338158757684106,18.005074337848257]",Lars Forssells gata 20 vån 6. 4:a möjlig 5:a,Bostadsrättslägenhet,bostadsratt,"Kristineberg, Stockholm",8675000,Slutpris 8 675 000 kr,79954,3925,2020-02-19,7995000,4,108.5,0,"/salda/lagenhet-4rum-kungsholmen-hornsbergs-strand-stockholms-kommun-lars-forssells-gata-20-van-6,-4-a-mojlig-5-a-1144649",null,+9 %,https://bilder.hemnet.se/images/broker_logo_2/09/8d/098d01e00641ae617706acaf23bb6915.png,9,6,Kristineberg,larsforssellsgata,59.338158757684106,18.005074337848257
1144866,"[59.33474131132213,18.01724239484207]","Ulriksborgsgatan 7, vån 9",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",6000000,Slutpris 6 000 000 kr,84507,3987,2020-02-18,6000000,3,71,0,"/salda/lagenhet-3rum-kungsholmen-lindhagen-stockholms-kommun-ulriksborgsgatan-7,-van-9-1144866",null,,https://bilder.hemnet.se/images/broker_logo_2/00/9d/009dcc234822d495abe7f49ba2829022.png,0,9,Kungsholmen,ulriksborgsgatan,59.33474131132213,18.01724239484207
1144967,"[59.330848899151604,18.05163029293461]","Blekholmsterrassen 7, våning 7",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",5425000,Slutpris 5 425 000 kr,79779,5216,2020-02-19,4750000,3,68,0,"/salda/lagenhet-3rum-norrmalm-city-kungsholmen-vasastan-stockholms-kommun-blekholmsterrassen-7,-vaning-7-1144967",null,+14 %,null,14,7,Kungsholmen,blekholmsterrassen,59.330848899151604,18.05163029293461
1144971,"[59.32859806683515,18.03257681467096]","Chapmansgatan 3, 5 tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",9700000,Slutpris 9 700 000 kr,110227,3787,2020-02-19,8250000,3,88,0,"/salda/lagenhet-3rum-kungsholmen-stockholms-kommun-chapmansgatan-3,-5-tr-1144971",null,+18 %,https://bilder.hemnet.se/images/broker_logo_2/d0/d1/d0d15b52be14775108dc9a3b1f65a37d.jpg,18,5,Kungsholmen,chapmansgatan,59.32859806683515,18.03257681467096
1144977,"[59.335462611554135,18.035317324659943]","Inedalsgatan 15, 4tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",2930000,Slutpris 2 930 000 kr,146500,1371,2020-02-19,2795000,1,20,0,"/salda/lagenhet-1rum-kungsholmen-stockholms-kommun-inedalsgatan-15,-4tr-1144977",null,+5 %,https://bilder.hemnet.se/images/broker_logo_2/d0/d1/d0d15b52be14775108dc9a3b1f65a37d.jpg,5,4,Kungsholmen,inedalsgatan,59.335462611554135,18.035317324659943
1145199,"[59.33064447268168,18.029206867145547]",Karlsviksgatan 14,Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",5860000,Slutpris 5 860 000 kr,122083,1678,2020-02-20,5295000,2,48,10,/salda/lagenhet-2rum-kungsholmen-norr-malarstrand-stockholms-kommun-karlsviksgatan-14-1145199,null,+11 %,https://bilder.hemnet.se/images/broker_logo_2/70/88/7088fe6ff6a4c2413ceb8481b3a51c7b.png,11,0,Kungsholmen,karlsviksgatan,59.33064447268168,18.029206867145547
1145202,"[59.33774120849705,18.026602630741227]","Svarvargatan 17, 3tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",7200000,Slutpris 7 200 000 kr,98630,3719,2020-02-20,5975000,3,73,0,"/salda/lagenhet-3,5rum-kungsholmen-stockholms-kommun-svarvargatan-17,-3tr-1145202",null,+21 %,https://bilder.hemnet.se/images/broker_logo_2/ec/92/ec92573d800c8d9c0cf06ed9971e790c.png,21,3,Kungsholmen,svarvargatan,59.33774120849705,18.026602630741227
1145212,"[59.33086912780469,18.00437738394121]","Ernst Ahlgrens Väg 4, 2tr",Bostadsrättslägenhet,bostadsratt,"Fredhäll, Stockholm",3005000,Slutpris 3 005 000 kr,88382,1934,2020-02-20,2495000,1,34,0,"/salda/lagenhet-1,5rum-kungsholmen-fredhall-stockholms-kommun-ernst-ahlgrens-vag-4,-2tr-1145212",null,+20 %,https://bilder.hemnet.se/images/broker_logo_2/e2/b5/e2b54e2572a76c90b88202121905077e.png,20,2,Fredhäll,ernstahlgrensvg,59.33086912780469,18.00437738394121
1145306,"[59.332740811755755,18.03064232501751]",Sankt Eriksgatan 31B,Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",3850000,Slutpris 3 850 000 kr,101316,0,2020-02-20,3095000,2,38,0,/salda/lagenhet-2rum-kungsholmen-fridhemsplan-stockholms-kommun-sankt-eriksgatan-31b-1145306,null,+24 %,https://bilder.hemnet.se/images/broker_logo_2/70/88/7088fe6ff6a4c2413ceb8481b3a51c7b.png,24,0,Kungsholmen,sankteriksgatan,59.332740811755755,18.03064232501751
1145398,"[59.337850264792955,18.00559235499473]",Lars Forssells gata 16,Bostadsrättslägenhet,bostadsratt,"Kristineberg, Stockholm",8600000,Slutpris 8 600 000 kr,80000,3974,2020-02-20,7950000,5,107.5,0,/salda/lagenhet-5rum-kungsholms-strand-stockholms-kommun-lars-forssells-gata-16-1145398,null,+8 %,https://bilder.hemnet.se/images/broker_logo_2/73/c6/73c63376473b74a25e13711a82fcae60.png,8,0,Kristineberg,larsforssellsgata,59.337850264792955,18.00559235499473
1145420,"[59.332767476753034,18.039139445278394]","Celsiusgatan 4, 5 tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",3220000,Slutpris 3 220 000 kr,123846,1525,2020-02-20,2750000,1,26,0,"/salda/lagenhet-1rum-kungsholmen-stockholms-kommun-celsiusgatan-4,-5-tr-1145420",null,+17 %,https://bilder.hemnet.se/images/broker_logo_2/8c/23/8c239b600e72beaa3a82d1778b7217cf.png,17,5,Kungsholmen,celsiusgatan,59.332767476753034,18.039139445278394
1145548,"[59.33078131022889,18.049144523344083]","Kungsholmsgatan 9, 3 tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",3500000,Slutpris 3 500 000 kr,102941,2778,2020-02-20,2995000,2,34,0,"/salda/lagenhet-2rum-kungsholmen-stockholms-kommun-kungsholmsgatan-9,-3-tr-1145548",null,+17 %,https://bilder.hemnet.se/images/broker_logo_2/00/9d/009dcc234822d495abe7f49ba2829022.png,17,3,Kungsholmen,kungsholmsgatan,59.33078131022889,18.049144523344083
1145617,"[59.32824248684035,18.011108971148314]","Rålambsvägen 29, 5 tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",4000000,Slutpris 4 000 000 kr,78431,2922,2020-02-20,3475000,2,51,0,"/salda/lagenhet-2rum-kungsholmen-stockholms-kommun-ralambsvagen-29,-5-tr-1145617",null,+15 %,https://bilder.hemnet.se/images/broker_logo_2/45/12/4512f7eb77c66e721ba9d52777e74d52.png,15,5,Kungsholmen,rlambsvgen,59.32824248684035,18.011108971148314
1145619,"[59.3309107606426,18.047837135210234]","Kungsholmsgatan 15, 3 tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",6600000,Slutpris 6 600 000 kr,92958,3598,2020-02-20,5975000,3,71,0,"/salda/lagenhet-3rum-kungsholmen-stockholms-kommun-kungsholmsgatan-15,-3-tr-1145619",null,+10 %,https://bilder.hemnet.se/images/broker_logo_2/45/12/4512f7eb77c66e721ba9d52777e74d52.png,10,3,Kungsholmen,kungsholmsgatan,59.3309107606426,18.047837135210234
1145649,"[59.340406255365984,18.006979363722884]","Hornsbergs Strand 65, 2 tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",10900000,Slutpris 10 900 000 kr,98643,4395,2020-02-19,10750000,5,110.5,0,"/salda/lagenhet-5rum-kungsholmen-hornsbergs-strand-stockholms-kommun-hornsbergs-strand-65,-2-tr-1145649",null,+1 %,https://bilder.hemnet.se/images/broker_logo_2/d0/d1/d0d15b52be14775108dc9a3b1f65a37d.jpg,1,2,Kungsholmen,hornsbergsstrand,59.340406255365984,18.006979363722884
1145697,"[59.32857199047404,18.04140231331013]","Garvargatan 22, 4tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",6750000,Slutpris 6 750 000 kr,90000,3020,2020-02-21,6250000,3,75,0,"/salda/lagenhet-3rum-kungsholmen-stockholms-kommun-garvargatan-22,-4tr-1145697",null,+8 %,https://bilder.hemnet.se/images/broker_logo_2/ec/92/ec92573d800c8d9c0cf06ed9971e790c.png,8,4,Kungsholmen,garvargatan,59.32857199047404,18.04140231331013
1145825,"[59.33616758479626,18.03244286441148]",Fridhemsgatan 64,"Lägenhet, andel i bostadsförening",bostadsratt,"Kungsholmen, Stockholm",5575000,Slutpris 5 575 000 kr,97465,3211,2020-02-21,4995000,2,57.2,0,"/salda/lagenhet-2,5rum-kungsholmen-stockholms-kommun-fridhemsgatan-64-1145825",null,+12 %,https://bilder.hemnet.se/images/broker_logo_2/6d/b7/6db7ae1ac6c88bf6ac19132d9c93fc93.png,12,0,Kungsholmen,fridhemsgatan,59.33616758479626,18.03244286441148
1145848,"[59.326437416545005,18.021147909054882]","Fyrverkarbacken 25,13 tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",3050000,Slutpris 3 050 000 kr,70930,2295,2020-02-21,2995000,1,43,0,"/salda/lagenhet-1rum-kungsholmen-stockholms-kommun-fyrverkarbacken-25,13-tr-1145848",null,+2 %,https://bilder.hemnet.se/images/broker_logo_2/73/c6/73c63376473b74a25e13711a82fcae60.png,2,13,Kungsholmen,fyrverkarbacken,59.326437416545005,18.021147909054882
1145987,"[59.33866384861293,18.005382839768057]",Franzéngatan 75,Bostadsrättslägenhet,bostadsratt,"Kristineberg, Stockholm",7050000,Slutpris 7 050 000 kr,77049,3573,2020-02-20,,4,91.5,0,/salda/lagenhet-4rum-kungsholmen-hornsbergs-strand-stockholms-kommun-franzengatan-75-1145987,null,,https://bilder.hemnet.se/images/broker_logo_2/70/88/7088fe6ff6a4c2413ceb8481b3a51c7b.png,0,0,Kristineberg,franzngatan,59.33866384861293,18.005382839768057
1145994,"[59.33002920621158,18.04710743831109]",Kungsklippan 11,Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",3110000,Slutpris 3 110 000 kr,103667,2369,2020-02-21,2650000,1,30,0,/salda/lagenhet-1rum-kungsholmen-stockholms-kommun-kungsklippan-11-1145994,null,+17 %,https://bilder.hemnet.se/images/broker_logo_2/c9/5d/c95d4747f3ed25d9c044a37d6d974aa4.png,17,0,Kungsholmen,kungsklippan,59.33002920621158,18.04710743831109
1146011,"[59.33466130013666,18.04231635477422]",Grubbensringen 30A,Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",7900000,Slutpris 7 900 000 kr,84043,6574,2020-02-21,7000000,4,94,0,/salda/lagenhet-4rum-kungsholmen-s-t-eriksomradet-stockholms-kommun-grubbensringen-30a-1146011,null,+13 %,https://bilder.hemnet.se/images/broker_logo_2/63/7c/637c17c40a250ef71084ac34e860d757.jpg,13,0,Kungsholmen,grubbensringen,59.33466130013666,18.04231635477422
